1
503 1  1  0  0 1
727	87.18880463
726	87.19966125
725	87.2612381
724	87.30882263
723	87.36937714
722	87.43613434
721	87.50617218
720	87.57210541
719	87.54637146
718	87.67487335
717	87.61508179
716	87.66685486
715	87.67240906
714	87.70027924
713	87.7038269
712	87.68312836
711	87.65664673
710	87.56145477
709	87.51204681
708	87.47085571
707	87.40137482
706	87.34511566
705	87.3080368
704	87.27700806
703	87.22839355
702	87.18135071
701	87.15091705
700	87.14732361
699	87.16434479
698	87.16134644
697	87.17597961
696	87.27088165
695	87.30119324
694	87.34048462
693	87.44426727
692	87.57608795
691	87.57137299
690	87.61535645
689	87.60361481
688	87.60220337
687	87.67679596
686	87.67912292
685	87.63393402
684	87.66990662
683	87.62722778
682	87.56047821
681	87.55036926
680	87.47106171
679	87.40908813
678	87.33825684
677	87.26184082
676	87.21164703
675	87.12312317
674	87.16390991
673	87.1019516
672	87.16755676
671	87.15390015
670	87.18249512
669	87.23365021
668	87.29611969
667	87.38459778
666	87.43232727
665	87.53126526
664	87.60741425
663	87.68058777
662	87.67365265
661	87.68655396
660	87.74819946
659	87.67041016
658	87.57479095
657	87.52720642
656	87.51622772
655	87.45805359
654	87.45077515
653	87.3039093
652	87.31943512
651	87.21726227
650	87.0490799
649	87.07595062
648	87.11184692
647	87.11170959
646	87.15527344
645	87.12004852
644	87.23093414
643	87.27455139
642	87.36130524
641	87.4265976
640	87.47364044
639	87.50231171
638	87.58181
637	87.56845856
636	87.57543182
635	87.62519073
634	87.58499146
633	87.48130798
632	87.44050598
631	87.39451599
630	87.33889771
629	87.30075836
628	87.22827148
627	87.19438934
626	87.05934906
625	87.16429901
624	87.06050873
623	87.11076355
622	87.19922638
621	87.14340973
620	87.22933197
619	87.30560303
618	87.42471313
617	87.44303131
616	87.50611115
615	87.55963135
614	87.48320007
613	87.5114975
612	87.48974609
611	87.45491791
610	87.43152618
609	87.33428192
608	87.325737
607	87.22613525
606	87.13363647
605	87.04840851
604	87.12575531
603	87.07540894
602	87.03660583
601	87.03781891
600	87.13399506
599	87.20947266
598	87.22229004
597	87.30284882
596	87.39276886
595	87.49456787
594	87.48296356
593	87.41098022
592	87.52881622
591	87.45095062
590	87.45565796
589	87.40058899
588	87.28274536
587	87.28037262
586	87.14974213
585	87.01641846
584	87.02960205
583	86.98048401
582	87.02758026
581	87.01773071
580	87.06163025
579	87.19818115
578	87.2075882
577	87.30213165
576	87.38037872
575	87.43742371
574	87.49200439
573	87.46530151
572	87.48706818
571	87.38037109
570	87.40636444
569	87.24821472
568	87.14167786
567	87.09158325
566	87.0388031
565	87.03453827
564	86.93969727
563	86.97534943
562	87.00731659
561	87.04356384
560	87.19352722
559	87.22865295
558	87.33385468
557	87.39608002
556	87.34719086
555	87.36418152
554	87.34843445
553	87.34593964
552	87.25694275
551	87.13513184
550	87.07280731
549	87.07421875
548	86.96432495
547	86.89533234
546	86.93572235
545	86.90083313
544	86.96469879
543	87.09268188
542	87.07112122
541	87.19711304
540	87.3065033
539	87.28398132
538	87.34688568
537	87.33802795
536	87.26285553
535	87.12893677
534	87.10855865
533	87.08133698
532	86.99921417
531	86.91539001
530	86.89138031
529	86.87775421
528	86.91486359
527	86.95436096
526	87.06178284
525	87.14911652
524	87.24040222
523	87.26548004
522	87.30278015
521	87.25062561
520	87.22737122
519	87.13408661
518	87.10718536
517	87.01940918
516	86.93582153
515	86.85523987
514	86.7798233
513	86.84519196
512	86.89862061
511	86.97692108
510	87.05117035
509	87.12818909
508	87.17399597
507	87.21704102
506	87.1920166
505	87.14250183
504	87.07315826
503	86.97399139
502	86.89241791
501	86.79721069
500	86.74739838
499	86.81264496
498	86.84815979
497	86.91887665
496	86.99890137
495	87.1247406
494	87.15750885
493	87.10434723
492	87.09958649
491	87.05423737
490	86.98152924
489	86.8787384
488	86.78964996
487	86.71419525
486	86.66448975
485	86.66056061
484	86.74304199
483	86.76869202
482	86.90197754
481	87.00323486
480	87.04478455
479	87.02312469
478	87.03999329
477	86.88484192
476	86.84745026
475	86.68748474
474	86.68932343
473	86.64975739
472	86.64658356
471	86.64957428
470	86.71483612
469	86.81261444
468	86.92399597
467	87.02276611
466	86.96437836
465	86.88295746
464	86.85995483
463	86.71268463
462	86.64426422
461	86.608284
460	86.59518433
459	86.60944366
458	86.6836319
457	86.74662018
456	86.85440826
455	86.92504883
454	86.90058136
453	86.87107849
452	86.77212524
451	86.62709045
450	86.5739212
449	86.51428223
448	86.5121994
447	86.54849243
446	86.60664368
445	86.70677185
444	86.80444336
443	86.82492065
442	86.78821564
441	86.70009613
440	86.59558868
439	86.50653076
438	86.4094162
437	86.41091156
436	86.48428345
435	86.58040619
434	86.69025421
433	86.79121399
432	86.83086395
431	86.77146149
430	86.67010498
429	86.58206177
428	86.49922943
427	86.47232819
426	86.53193665
425	86.54699707
424	86.55319977
423	86.69657135
422	86.64974213
421	86.65898132
420	86.57532501
419	86.45955658
418	86.36929321
417	86.30005646
416	86.3528595
415	86.44226074
414	86.57513428
413	86.64399719
412	86.63600922
411	86.57780457
410	86.50183868
409	86.34046936
408	86.30724335
407	86.30187225
406	86.36351776
405	86.43637085
404	86.53383636
403	86.61849213
402	86.5515976
401	86.45301819
400	86.31729126
401	86.45301819
400	86.31729126
